flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label
172.16.0.1_36242_192.168.10.50_80_TCP_2017-07-06 09:42:45.285885,2017-07-06 09:42:45.285885,172.16.0.1,36242,192.168.10.50,80,TCP,5.017392873764038,11,6,5,4748,599,4149,2701,0,431.63636364,836.74132776,700136.04958678,2701,0,431.63636364,836.74132776,49833.47222222,2701,0,431.63636364,836.74132776,1189852.96,368,40,32,33.45454545,3.08555686,200,40,32,33.33333333,2.98142397,168,40,32,33.6,3.2,99.83333333333331,829.8,431.6363636363636,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.3081962003226,119.3847113572016,826.9234848431211,2.192373664322567,0.9965334837829852,1.1958401805395822,0.8333333333333334,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,2,0,0,2,10,0,0,1,1,0,0,1,5,0,0,1,1,0,0,1,5,0,0,0.50173929,1.50077302,5.004049062728882,4.0531158447265625e-06,5.017392873764038,1.00347857,2.0006067,5.004683017730713,4.0531158447265625e-06,5.017392873764038,1.25415802,2.16563097,5.005134105682373,4.696846008300781e-05,5.016632080078125,6.0,5.0,599.0,599.0,Web_SQL_Injection
172.16.0.1_36244_192.168.10.50_80_TCP_2017-07-06 09:42:50.310628,2017-07-06 09:42:50.310628,172.16.0.1,36244,192.168.10.50,80,TCP,5.009546995162964,9,5,4,2620,599,2021,2021,0,291.11111111,639.49032561,408947.87654321,2021,0,291.11111111,639.49032561,57408.16,2021,0,291.11111111,639.49032561,765832.6875,304,40,32,33.77777778,3.32591768,168,40,32,33.6,3.2,136,40,32,34.0,3.46410162,119.8,505.25,291.1111111111111,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0013816677988,119.5716899309204,403.4296917368784,1.7965696316832784,0.7984753918592349,0.9980942398240435,0.8,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,2,0,0,2,8,0,0,1,1,0,0,1,4,0,0,1,1,0,0,1,4,0,0,0.62619337,1.6545821,5.003805160522461,5.602836608886719e-05,5.009546995162964,1.25238675,2.16610463,5.004189014434815,0.0003430843353271,5.009546995162964,1.66969403,2.35805147,5.00448203086853,0.0009520053863525,5.009082078933716,5.0,4.0,599.0,599.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36196_TCP_2017-07-06 09:40:12.425455,2017-07-06 09:40:12.425455,192.168.10.50,80,172.16.0.1,36196,TCP,0.0004730224609375,2,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,64,32,32,32.0,0.0,0,0,0,0.0,0.0,64,32,32,32.0,0.0,0.0,0.0,0.0,0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228.129032258064,4228.129032258064,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.00047302,0.0,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0,0.0,0.0,0.0,0.0,0.00047302,0.0,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0,0.0,0.0,0.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36198_TCP_2017-07-06 09:40:18.262971,2017-07-06 09:40:18.262971,192.168.10.50,80,172.16.0.1,36198,TCP,0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,32,32,32,32.0,0.0,0.0,0.0,0.0,0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499348418.2629707,0.0,1499348418.262971,1499348418.262971,1499348418.262971,0.0,0.0,0.0,0.0,0.0,1499348418.2629707,0.0,1499348418.262971,1499348418.262971,1499348418.262971,0.0,0.0,0.0,0.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36200_TCP_2017-07-06 09:40:27.063652,2017-07-06 09:40:27.063652,192.168.10.50,80,172.16.0.1,36200,TCP,0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,32,32,32,32.0,0.0,0.0,0.0,0.0,0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499348427.063652,0.0,1499348427.063652,1499348427.063652,1499348427.063652,0.0,0.0,0.0,0.0,0.0,1499348427.063652,0.0,1499348427.063652,1499348427.063652,1499348427.063652,0.0,0.0,0.0,0.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36202_TCP_2017-07-06 09:40:38.551871,2017-07-06 09:40:38.551871,192.168.10.50,80,172.16.0.1,36202,TCP,0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,32,32,32,32.0,0.0,0.0,0.0,0.0,0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499348438.551871,0.0,1499348438.551871,1499348438.551871,1499348438.551871,0.0,0.0,0.0,0.0,0.0,1499348438.551871,0.0,1499348438.551871,1499348438.551871,1499348438.551871,0.0,0.0,0.0,0.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36204_TCP_2017-07-06 09:41:12.302394,2017-07-06 09:41:12.302394,192.168.10.50,80,172.16.0.1,36204,TCP,0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,32,32,32,32.0,0.0,0.0,0.0,0.0,0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499348472.302394,0.0,1499348472.302394,1499348472.302394,1499348472.302394,0.0,0.0,0.0,0.0,0.0,1499348472.302394,0.0,1499348472.302394,1499348472.302394,1499348472.302394,0.0,0.0,0.0,0.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36206_TCP_2017-07-06 09:41:26.002003,2017-07-06 09:41:26.002003,192.168.10.50,80,172.16.0.1,36206,TCP,0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,32,32,32,32.0,0.0,0.0,0.0,0.0,0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499348486.0020027,0.0,1499348486.002003,1499348486.002003,1499348486.002003,0.0,0.0,0.0,0.0,0.0,1499348486.0020027,0.0,1499348486.002003,1499348486.002003,1499348486.002003,0.0,0.0,0.0,0.0,Web_SQL_Injection
192.168.10.50_80_172.16.0.1_36208_TCP_2017-07-06 09:41:39.355969,2017-07-06 09:41:39.355969,192.168.10.50,80,172.16.0.1,36208,TCP,0.0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,32,32,32,32.0,0.0,0.0,0.0,0.0,0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1499348499.3559687,0.0,1499348499.355969,1499348499.355969,1499348499.355969,0.0,0.0,0.0,0.0,0.0,1499348499.3559687,0.0,1499348499.355969,1499348499.355969,1499348499.355969,0.0,0.0,0.0,0.0,Web_SQL_Injection
172.16.0.1_36210_192.168.10.50_80_TCP_2017-07-06 09:41:51.497289,2017-07-06 09:41:51.497289,172.16.0.1,36210,192.168.10.50,80,TCP,0.0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1499348511.4972887,0.0,1499348511.497289,1499348511.497289,1499348511.497289,1499348511.4972887,0.0,1499348511.497289,1499348511.497289,1499348511.497289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web_SQL_Injection
172.16.0.1_36212_192.168.10.50_80_TCP_2017-07-06 09:41:59.077716,2017-07-06 09:41:59.077716,172.16.0.1,36212,192.168.10.50,80,TCP,0.0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1499348519.077716,0.0,1499348519.077716,1499348519.077716,1499348519.077716,1499348519.077716,0.0,1499348519.077716,1499348519.077716,1499348519.077716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web_SQL_Injection
172.16.0.1_36214_192.168.10.50_80_TCP_2017-07-06 09:42:17.271470,2017-07-06 09:42:17.271470,172.16.0.1,36214,192.168.10.50,80,TCP,0.0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,32,32,32,32.0,0.0,32,32,32,32.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1499348537.27147,0.0,1499348537.27147,1499348537.27147,1499348537.27147,1499348537.27147,0.0,1499348537.27147,1499348537.27147,1499348537.27147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web_SQL_Injection
