flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label
172.16.0.1_44464_192.168.10.50_80_TCP_2017-07-06 08:19:27.660566,2017-07-06 08:19:27.660566,172.16.0.1,44464,192.168.10.50,80,TCP,4.139387845993042,44,27,17,21845,4801,17044,7926,0,496.47727273,1191.59046673,1419887.84039256,7926,0,496.47727273,1191.59046673,43531.92866941,7926,0,496.47727273,1191.59046673,3188438.00692041,1424,40,32,32.36363636,1.66639116,872,40,32,32.2962963,1.5108206,552,40,32,32.47058824,1.88235294,177.8148148148148,1002.5882352941176,496.4772727272728,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277.350374680672,1159.833332517368,4117.517042163304,10.62959104994047,4.106887451113363,6.522703598827107,0.6296296296296297,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,24,0,0,2,43,0,0,1,12,0,0,1,26,0,0,1,12,0,0,1,17,0,0,0.09626483,0.32286268,1.9601118564605715,8.392333984375e-05,4.139387845993042,0.159204,0.40301297,1.9601118564605715,0.0002498626708984,4.139303922653198,0.25870106,0.50403788,2.0020298957824707,0.0001509189605712,4.139216899871826,27.0,17.0,4801.0,4801.0,Web_Brute_Force
172.16.0.1_44656_192.168.10.50_80_TCP_2017-07-06 08:21:21.585053,2017-07-06 08:21:21.585053,172.16.0.1,44656,192.168.10.50,80,TCP,5.538099050521851,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9028368677387332,0.3611347470954932,0.54170212064324,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1.38452476,2.39750769,5.537129878997803,0.0001580715179443,5.538099050521851,2.76893699,2.76819289,5.537129878997803,0.0007441043853759,5.537873983383179,5.53794098,0.0,5.537940979003906,5.537940979003906,5.537940979003906,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44654_192.168.10.50_80_TCP_2017-07-06 08:21:21.585037,2017-07-06 08:21:21.585037,172.16.0.1,44654,192.168.10.50,80,TCP,5.53816294670105,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9028264513196348,0.3611305805278539,0.5416958707917808,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1.38454074,2.39750782,5.537146091461182,0.0001699924468994,5.53816294670105,2.7689445,2.76820159,5.537146091461182,0.0007429122924804,5.537889003753662,5.53799295,0.0,5.53799295425415,5.53799295425415,5.53799295425415,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44636_192.168.10.50_80_TCP_2017-07-06 08:21:21.175725,2017-07-06 08:21:21.175725,172.16.0.1,44636,192.168.10.50,80,TCP,5.947513103485107,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406875130834287,0.3362750052333715,0.5044125078500572,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1.48687828,2.57483487,5.946623086929321,3.600120544433594e-05,5.947513103485107,2.97361851,2.97300458,5.946623086929321,0.0006139278411865,5.947237014770508,5.9474771,0.0,5.947477102279663,5.947477102279663,5.947477102279663,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44734_192.168.10.50_80_TCP_2017-07-06 08:21:31.275399,2017-07-06 08:21:31.275399,172.16.0.1,44734,192.168.10.50,80,TCP,5.848559141159058,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549114199448975,0.341964567977959,0.5129468519669385,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1.46213979,2.53179591,5.847338914871216,0.0001149177551269,5.848559141159058,2.92410302,2.92323589,5.847338914871216,0.0008671283721923,5.848206043243408,5.84844422,0.0,5.848444223403931,5.848444223403931,5.848444223403931,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44754_192.168.10.50_80_TCP_2017-07-06 08:21:33.537365,2017-07-06 08:21:33.537365,172.16.0.1,44754,192.168.10.50,80,TCP,5.587794065475464,6,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,208,40,32,34.66666667,3.77123617,104,40,32,34.66666667,3.77123617,104,40,32,34.66666667,3.77123617,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737689917871842,0.5368844958935921,0.5368844958935921,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,5,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,3,0,0,1.11755881,2.23463508,5.586828947067261,3.0994415283203125e-06,5.587794065475464,2.79376602,2.79306293,5.586828947067261,0.0007030963897705,5.587532043457031,2.79383755,2.79383445,5.587671995162964,3.0994415283203125e-06,5.587675094604492,3.0,3.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44774_192.168.10.50_80_TCP_2017-07-06 08:21:35.831216,2017-07-06 08:21:35.831216,172.16.0.1,44774,192.168.10.50,80,TCP,5.294696807861328,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944341136318934,0.3777364545275736,0.5666046817913605,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1.3236742,2.2921139,5.293731927871704,0.0001227855682373,5.294696807861328,2.64721894,2.64651299,5.293731927871704,0.0007059574127197,5.294437885284424,5.29457402,0.0,5.294574022293091,5.294574022293091,5.294574022293091,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44814_192.168.10.50_80_TCP_2017-07-06 08:21:40.369183,2017-07-06 08:21:40.369183,172.16.0.1,44814,192.168.10.50,80,TCP,1.5961380004882812,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1325612186856207,1.2530244874742482,1.8795367312113724,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0.3990345,0.69050193,1.5950188636779783,0.0001258850097656,1.5961380004882812,0.79794896,0.79706991,1.5950188636779783,0.0008790493011474,1.595897912979126,1.59601212,0.0,1.5960121154785156,1.5960121154785156,1.5960121154785156,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44794_192.168.10.50_80_TCP_2017-07-06 08:21:38.088572,2017-07-06 08:21:38.088572,172.16.0.1,44794,192.168.10.50,80,TCP,3.876755952835083,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2897381369450107,0.5158952547780044,0.7738428821670065,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0.96918899,1.67812337,3.875783920288086,0.000133991241455,3.876755952835083,1.93824697,1.93753695,3.875783920288086,0.0007100105285644,3.8764939308166495,3.87662196,0.0,3.876621961593628,3.876621961593628,3.876621961593628,3.0,2.0,0.0,0.0,Web_Brute_Force
172.16.0.1_44634_192.168.10.50_80_TCP_2017-07-06 08:21:21.117796,2017-07-06 08:21:21.117796,172.16.0.1,44634,192.168.10.50,80,TCP,20.847840070724487,127,83,44,53974,16995,36979,7240,0,424.99212598,718.47048275,516199.83458367,7240,0,424.99212598,718.47048275,49705.79735811,7240,0,424.99212598,718.47048275,1132093.51807851,4080,40,32,32.12598425,0.99599296,2664,40,32,32.09638554,0.87280821,1416,40,32,32.18181818,1.19226155,204.75903614457832,840.4318181818181,424.992125984252,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588.949254066508,815.1923624867583,1773.756891579749,6.09175816627351,2.110530388315232,3.981227777958278,0.5301204819277109,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,80,0,0,2,126,0,0,1,40,0,0,1,82,0,0,1,40,0,0,1,44,0,0,0.16545905,0.49541239,1.965188980102539,5.197525024414063e-05,20.847840070724487,0.25424132,0.59550713,1.965188980102539,0.0002739429473876,20.847788095474243,0.48483144,0.774557,2.0055959224700928,6.604194641113281e-05,20.8477520942688,9.22222222222222,4.888888888888889,1888.3333333333333,1888.3333333333333,Web_Brute_Force
172.16.0.1_44906_192.168.10.50_80_TCP_2017-07-06 08:21:57.385243,2017-07-06 08:21:57.385243,172.16.0.1,44906,192.168.10.50,80,TCP,5.588029146194458,5,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,176,40,32,35.2,3.91918359,104,40,32,34.66666667,3.77123617,72,40,32,36.0,4.0,0.0,0.0,0.0,29200,28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947698498324913,0.3579079399329965,0.5368619098994948,0.6666666666666666,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,1.39700729,2.41909172,5.586997032165527,8.511543273925781e-05,5.588029146194458,2.79390204,2.79309499,5.586997032165527,0.0008070468902587,5.587804079055786,5.58794403,0.0,5.587944030761719,5.587944030761719,5.587944030761719,3.0,2.0,0.0,0.0,Web_Brute_Force
